Key,Value
AKGDH_b0726,0.904494703215789
NADH16_b2283,11.631267175373088
PDH_b0114,4.447060113881708
PPC_b3956,867.5644174427687
ACONTa_b1276,12.105163854319688
ACONTb_b1276,14.948665469871816
ACALD_b1241,7.43189547616704
ALCD2x_b1241,7.43189547616704
ACONTa_b0118,7.0575698960495625
ACONTb_b0118,8.351981293246347
PPS_b1702,10.000277160797845
PFL_b3951,9.279441086505818
PFL_b3114,7.504409735355283
PFL_b0903,7.613571333430498
ME2_b2463,15.63335631687131
MALS_b2976,6.428981960979276
PTAr_b2297,1.7595942104351827
TKT1_b2465,7717.145754213954
TKT2_b2465,979.58186012978
TKT1_b2935,13272.561537667241
TKT2_b2935,1251.653122639716
NADH16_b2286,13.543500909443257
NADH16_b2278,33.49815481638585
PDH_b0115,12.064756321011187
FRD7_b4154,1.6627296017409765
LDH_D_b2133,8.788582341240783
SUCDi_b0723,1.5350100363942438
FRUpts2_b2416,13.660316783449792
GLCpts_b2416,13.660316783449792
ME1_b1479,77.9894141291143
PGI_b4025,17.3818006891187
