Reactions,Min Solutions,Max Solutions,Solution Biomass
PFK,0.12102617458704792,0.12102620341835045,0.018493372838088426
PFL,0.0,0.0,0.018493372838088426
PGI,0.0,997.56700504826,0.018493372838088426
PGK,0.0,997.9851100094108,0.018493372838088426
PGL,2.3411077772947513,2.355653504151484,0.018493372838088426
ACALD,0.0,999.0,0.018493372838088426
AKGt2r,0.0,999.0,0.018493372838088426
PGM,0.0,998.0127760952195,0.018493372838088426
PIt2r,0.06803156260161952,999.0,0.018493372838088426
ALCD2x,0.0,999.0,0.018493372838088426
ACALDt,1.7595916914238105e-09,999.0,0.018493372838088426
ACKr,0.0,998.217020647339,0.018493372838088426
PPC,0.05299460282716512,0.05299461718944847,0.018493372838088426
ACONTa,0.019952498437800337,999.0,0.018493372838088426
ACONTb,0.01995249842007669,999.0,0.018493372838088426
ATPM,8.38999991645087,8.38999991646629,0.018493372838088426
PPCK,0.0,0.0,0.018493372838088426
ACt2r,0.0,998.2170206473393,0.018493372838088426
PPS,0.0,0.0,0.018493372838088426
ADK1,0.0,999.0,0.018493372838088426
AKGDH,0.0,0.0,0.018493372838088426
ATPS4r,7.822152715506403,999.0,0.018493372838088426
PTAr,0.7829893333319801,999.0,0.018493372838088426
PYK,0.0,0.0,0.018493372838088426
BIOMASS_Ecoli_core_w_GAM,0.018493373125966158,0.01849337312596617,0.018493372838088426
PYRt2,7.249069101070655e-10,999.0,0.018493372838088426
CO2t,0.0,995.8051473427828,0.018493372838088426
RPE,1.5571425607047469,999.0,0.018493372838088426
CS,0.01995249930936929,0.01995250926877953,0.018493372838088426
RPI,0.0,998.2014991353872,0.018493372838088426
SUCCt2_2,0.0,0.0,0.018493372838088426
CYTBD,6.346964855836947,6.346965027440613,0.018493372838088426
D_LACt2,0.0,999.0,0.018493372838088426
ENO,0.9872338857064145,999.0,0.018493372838088426
SUCCt3,0.0,0.0,0.018493372838088426
ETOHt2r,0.0,999.0,0.018493372838088426
SUCDi,0.0,0.0,0.018493372838088426
SUCOAS,0.0,999.0,0.018493372838088426
TALA,0.7819093454999777,999.0,0.018493372838088426
THD2,0.0,0.0,0.018493372838088426
TKT1,0.7819093455067846,999.0,0.018493372838088426
TKT2,0.775233237789869,999.0,0.018493372838088426
TPI,0.12102617614608199,999.0,0.018493372838088426
EX_ac_e,0.7829893332640476,0.782989385199081,0.018493372838088426
EX_acald_e,0.0,0.0,0.018493372838088426
EX_akg_e,0.0,0.0,0.018493372838088426
EX_co2_e,3.1948626499520483,999.0,0.018493372838088426
EX_etoh_e,0.0,0.0,0.018493372838088426
EX_for_e,0.0,0.0,0.018493372838088426
EX_fru_e,0.0,0.0,0.018493372838088426
EX_fum_e,0.0,0.0,0.018493372838088426
EX_glc__D_e,0.0,9.07536071003647,0.018493372838088426
EX_gln__L_e,0.0,0.0,0.018493372838088426
EX_glu__L_e,0.0,0.0,0.018493372838088426
EX_h_e,1.1539664608787843,999.0,0.018493372838088426
EX_h2o_e,3.3295758384992378,999.0,0.018493372838088426
EX_lac__D_e,0.0,0.0,0.018493372838088426
EX_mal__L_e,0.0,0.0,0.018493372838088426
EX_nh4_e,0.0,998.8991693054147,0.018493372838088426
EX_o2_e,0.0,995.8265275036498,0.018493372838088426
EX_pi_e,0.0,998.9319784183073,0.018493372838088426
EX_pyr_e,0.0,0.0,0.018493372838088426
EX_succ_e,0.0,0.0,0.018493372838088426
FBA,0.12102617614754274,999.0,0.018493372838088426
FBP,0.0,0.0,0.018493372838088426
FORt2,0.0,0.0,0.018493372838088426
FORt,0.0,0.0,0.018493372838088426
FRD7,0.0,0.0,0.018493372838088426
FRUpts2,0.0,0.0,0.018493372838088426
FUM,0.0,999.0,0.018493372838088426
FUMt2_2,0.0,0.0,0.018493372838088426
G6PDH2r,2.3463704839457282,999.0,0.018493372838088426
GAPD,1.0148399153797425,999.0,0.018493372838088426
GLCpts,0.9246393875876261,0.9246393903436889,0.018493372838088426
GLNS,0.004728745795014797,0.004728746533936514,0.018493372838088426
GLNabc,0.0,0.0,0.018493372838088426
GLUDy,0.0,998.9038980584206,0.018493372838088426
GLUN,0.0,0.0,0.018493372838088426
GLUSy,0.0,0.0,0.018493372838088426
GLUt2r,1.9997722234661357e-09,999.0,0.018493372838088426
GND,2.3411077772947,2.3556534915276264,0.018493372838088426
H2Ot,0.0,995.6704341568083,0.018493372838088426
ICDHyr,0.0199524993080449,999.0,0.018493372838088426
ICL,0.0,4.835586571670091e-09,0.018493372838088426
LDH_D,0.0,999.0,0.018493372838088426
MALS,0.0,4.83395590556279e-09,0.018493372838088426
MALt2_2,0.0,0.0,0.018493372838088426
MDH,0.0,999.0,0.018493372838088426
ME1,0.0,0.0,0.018493372838088426
ME2,0.0,0.0,0.018493372838088426
NADH16,6.346964834297767,6.346965020208001,0.018493372838088426
NADTRHD,4.38407644701667,4.394217731054285,0.018493372838088426
NH4t,0.10084067550039183,999.0,0.018493372838088426
O2t,3.1734824810298923,999.0,0.018493372838088426
PDH,0.8722513197059882,0.8722513614264992,0.018493372838088426
PGI_reverse,1.424490731329535,999.0,0.018493372838088426
PGK_reverse,1.0148999715134475,999.0,0.018493372838088426
ACALD_reverse,9.166121618137012e-10,999.0,0.018493372838088426
AKGt2r_reverse,0.0,999.0,0.018493372838088426
PGM_reverse,0.9872338856994921,999.0,0.018493372838088426
PIt2r_reverse,0.0,998.9319784183075,0.018493372838088426
ALCD2x_reverse,0.0,999.0,0.018493372838088426
ACALDt_reverse,0.0,999.0,0.018493372838088426
ACKr_reverse,0.78298933342304,999.0,0.018493372838088426
ACONTa_reverse,0.0,998.9800574896051,0.018493372838088426
ACONTb_reverse,0.0,998.9800574896062,0.018493372838088426
ACt2r_reverse,0.7829893333312956,999.0,0.018493372838088426
ADK1_reverse,1.8867384405080826e-09,999.0,0.018493372838088426
ATPS4r_reverse,0.0,991.1778561799641,0.018493372838088426
PTAr_reverse,0.0,998.2170206473546,0.018493372838088426
PYRt2_reverse,9.18802542862481e-10,999.0,0.018493372838088426
CO2t_reverse,3.1948626495292203,999.0,0.018493372838088426
RPE_reverse,0.0,997.4428674113724,0.018493372838088426
RPI_reverse,0.7985108465765868,999.0,0.018493372838088426
D_LACt2_reverse,0.0,999.0,0.018493372838088426
ENO_reverse,0.0,998.0127761521624,0.018493372838088426
ETOHt2r_reverse,0.0,999.0,0.018493372838088426
SUCOAS_reverse,0.0,999.0,0.018493372838088426
TALA_reverse,0.0,998.2181006364635,0.018493372838088426
TKT1_reverse,0.0,998.2181006364575,0.018493372838088426
TKT2_reverse,0.0,998.2247767441733,0.018493372838088426
TPI_reverse,0.0,998.8789838047801,0.018493372838088426
FBA_reverse,0.0,998.8789838047794,0.018493372838088426
FUM_reverse,3.1598300883473535e-09,999.0,0.018493372838088426
G6PDH2r_reverse,0.0,996.6459763439868,0.018493372838088426
GAPD_reverse,0.0,997.9851376779256,0.018493372838088426
GLUDy_reverse,0.09611191978717483,999.0,0.018493372838088426
GLUt2r_reverse,0.0,999.0,0.018493372838088426
H2Ot_reverse,3.329575822297126,999.0,0.018493372838088426
ICDHyr_reverse,0.0,998.9800574832881,0.018493372838088426
LDH_D_reverse,0.0,999.0,0.018493372838088426
MDH_reverse,0.0,999.0,0.018493372838088426
NH4t_reverse,0.0,998.8991693054134,0.018493372838088426
O2t_reverse,0.0,995.8265275034851,0.018493372838088426
EX_ac_e_reverse,0.0,0.0,0.018493372838088426
EX_acald_e_reverse,0.0,0.0,0.018493372838088426
EX_akg_e_reverse,0.0,0.0,0.018493372838088426
EX_co2_e_reverse,0.0,995.805147342964,0.018493372838088426
EX_etoh_e_reverse,0.0,0.0,0.018493372838088426
EX_for_e_reverse,0.0,0.0,0.018493372838088426
EX_fru_e_reverse,0.0,0.0,0.018493372838088426
EX_fum_e_reverse,0.0,0.0,0.018493372838088426
