Iteration,Biomass
0,0.0229917133376624
1,0.00409855726750135
2,0.00666541579841341
3,0.00436844112055769
4,0.00415322155016862
5,0.00415322155016862
6,0.00415322155016862
7,0.00833587309232193
8,0.0255705007540422
9,0.0265364465585289
10,0.0350577983809137
11,0.0397150477930968
12,0.0480295622686931
13,0.103691067108806
14,0.142510623745201
15,0.162828475548554
16,0.164544011932157
17,0.155773657199828
18,0.157070804007372
19,0.170618633734671
20,0.19165219815972
21,0.193624287129001
22,0.194987438762158
23,0.201844414411513
24,0.20397531795054
25,0.207204465985852
26,0.207609336435555
27,0.209640305056501
28,0.212356857172137
29,0.214840285416901
30,0.216990455104288
31,0.217875775496854
32,0.274777624239385
33,0.286083364929141
34,0.321635941587926
35,0.321612335831095
36,0.267576382687497
37,0.272690654641474
38,0.270726509516539
39,0.274061114058472
40,0.267627314259349
41,0.269161384055814
42,0.270032750500312
43,0.271564861102243
44,0.316355583840542
45,0.316789819308128
46,0.403169850162326
47,0.415869264817317
48,0.436841509326377
49,0.44411161172998
50,0.45300403255612
51,0.454523639423314
52,0.454555274260497
53,0.455644921135472
54,0.639654460633294
55,0.640574444729119
56,0.642148875709145
57,0.642532342007896
58,0.700868162892258
59,0.701205799723589
60,0.701519997501455
61,0.701838726953444
62,0.702377187682318
63,0.702628427555253
64,0.711117324963736
65,0.714783926917879
66,0.715638188065048
67,0.715760462977039
68,0.71607965433741
69,0.716306933461112
70,0.716898210993229
71,0.716979546203296
72,0.724063119392243
73,0.725013430824626
74,0.725120214983552
75,0.725253999248186
76,0.725394372408864
77,0.725536802574675
78,0.725951179703184
79,0.726122294480063
80,0.726287986157751
81,0.726429736981761
82,0.726751875022977
83,0.726759865682828
84,0.726794384501391
85,0.727457668778507
86,0.727580252902863
87,0.727555364665787
88,0.727968686116057
89,0.728089439761282
90,0.728136265612988
91,0.728378192201066
92,0.728302480446861
93,0.72828411670398
94,0.728268853063671
95,0.7295875892646
96,0.729967810788987
97,0.73004538970042
98,0.730059995376901
99,0.730121631016851
100,0.731044437652828
101,0.731075511060064
102,0.731341296325036
103,0.731621486989442
104,0.733903054391797
105,0.734050286459681
106,0.734800608436452
107,0.734733795321104
108,0.734761634120544
109,0.734904404115157
110,0.734833199207851
111,0.735507559237631
112,0.737092634408176
113,0.737156332485486
114,0.737169469885968
115,0.737364946851345
116,0.737865222599508
117,0.737903269911389
118,0.738017592293357
119,0.738017988872336
120,0.738357812467655
121,0.738417862751838
122,0.738352557996327
123,0.738409456102129
124,0.73845121866231
125,0.73854234004749
126,0.73861393838197
127,0.738626655419816
128,0.73897912911122
129,0.741452442654333
130,0.7414621777197
131,0.741475221369486
132,0.741541381607539
133,0.741542021721122
134,0.741600763459767
135,0.741615311867739
136,0.742094786426696
137,0.742119791994932
138,0.742120551207009
139,0.742131338854409
140,0.74214229684676
141,0.742157849169485
142,0.742166681981385
143,0.742173588392222
144,0.742181162307224
145,0.742181140073533
146,0.742194245584848
147,0.742195315322151
148,0.742363828861291
149,0.742535003221058
150,0.742533963411173
151,0.742543707436724
152,0.742746458222101
153,0.743713124207994
154,0.743749173548986
155,0.743785215479713
156,0.743888826136797
157,0.743892788821362
158,0.743994931227004
159,0.743998900989261
160,0.744018486706851
161,0.744048123531864
162,0.744156303396453
163,0.744208924520467
164,0.7442359762691
165,0.744249334490963
166,0.744256240523307
167,0.744256058402851
168,0.744308920782428
169,0.744279869817901
170,0.744309120981289
171,0.744324026365152
172,0.744330738496894
173,0.744339563103199
174,0.744343149847454
175,0.744357657625329
176,0.744371217327746
177,0.744377783123953
178,0.744370562265257
179,0.744372264028277
180,0.744352702450151
181,0.744356780097982
182,0.744356985091284
183,0.744326893736792
184,0.744327660767687
185,0.744344674534074
186,0.744336402316465
187,0.744325533788448
188,0.744340368664979
189,0.744348682645292
190,0.744341226348671
191,0.744345236565287
192,0.744338144056265
193,0.744338510750643
194,0.744341507995175
195,0.744348389203405
196,0.744349399052763
197,0.744353628504938
198,0.744352395195529
199,0.744469384787132
200,0.744453303253602
201,0.744452172319135
202,0.744451165915014
203,0.744443016145466
