Reactions,Min Solutions,Max Solutions,Solution Biomass
ACALD,0.0,2.26785588720635,0.140905217628271
ACALD_reverse,0.0,2.26785588720635,0.140905217628271
ACALDt,0.0,1000.0,0.140905217628271
ACALDt_reverse,0.0,1000.0,0.140905217628271
ACKr,0.0,11.403025792506,0.140905217628271
ACKr_reverse,1.02019902147998,14.22173955092,0.140905217628271
ACONTa,0.136820375369228,1.6336117778723,0.140905217628271
ACONTa_reverse,0.0,1.49679140250307,0.140905217628271
ACONTb,0.136820375369228,1.73672498436125,0.140905217628271
ACONTb_reverse,0.0,1.59990460899202,0.140905217628271
ACt2r,0.0,998.97980097852,0.140905217628271
ACt2r_reverse,1.02019902147999,1000.0,0.140905217628271
ADK1,0.0,8.10409870134408,0.140905217628271
ADK1_reverse,0.0,8.10409870134408,0.140905217628271
AKGDH,0.0,0.303100797739588,0.140905217628271
AKGt2r,0.0,6.37910658207633,0.140905217628271
AKGt2r_reverse,0.0,6.37910658207632,0.140905217628271
ALCD2x,0.0,1.43377555313502,0.140905217628271
ALCD2x_reverse,0.0,1.43377555313502,0.140905217628271
ATPM,8.39,9.52016757928375,0.140905217628271
ATPS4r,7.77535249598407,12.9880303283284,0.140905217628271
ATPS4r_reverse,0.00945982952123139,0.65926296805192,0.140905217628271
BIOMASS_Ecoli_core_w_GAM,0.126814695865444,0.140905217628271,0.140905217628271
CO2t,0.0,997.195353926674,0.140905217628271
CO2t_reverse,2.8046460733263,1000.0,0.140905217628271
CS,0.136820375369228,0.533840500544017,0.140905217628271
CYTBD,7.67787358205703,10.9408781944639,0.140905217628271
D_LACt2,0.0,0.811594501002058,0.140905217628271
D_LACt2_reverse,0.0,0.876635906516284,0.140905217628271
ENO,2.59592926450217,20.1327138212975,0.140905217628271
ENO_reverse,0.0,15.9134331988059,0.140905217628271
ETOHt2r,0.0,1000.0,0.140905217628271
ETOHt2r_reverse,0.0,1000.0,0.140905217628271
EX_ac_e,1.02019902147998,3.75506395748346,0.140905217628271
EX_ac_e_reverse,0.0,0.0,0.140905217628271
EX_acald_e,0.0,0.971018880894999,0.140905217628271
EX_acald_e_reverse,0.0,0.0,0.140905217628271
EX_akg_e,0.0,0.397020125174794,0.140905217628271
EX_akg_e_reverse,0.0,0.0,0.140905217628271
EX_co2_e,2.80464607332631,1000.0,0.140905217628271
EX_co2_e_reverse,0.0,997.195353926674,0.140905217628271
EX_etoh_e,0.0,0.890885775602602,0.140905217628271
EX_etoh_e_reverse,0.0,0.0,0.140905217628271
EX_for_e,0.0,0.781443679024638,0.140905217628271
EX_for_e_reverse,0.0,0.0,0.140905217628271
EX_fru_e,0.0,0.0,0.140905217628271
EX_fru_e_reverse,0.0,0.0,0.140905217628271
EX_fum_e,0.0,0.0,0.140905217628271
EX_fum_e_reverse,0.0,0.0,0.140905217628271
EX_glc__D_e,0.0,7.77785420593601,0.140905217628271
EX_glc__D_e_reverse,2.22214579406399,10.0,0.140905217628271
EX_gln__L_e,0.0,0.0,0.140905217628271
EX_gln__L_e_reverse,0.0,0.0,0.140905217628271
EX_glu__L_e,0.0,0.376415842516835,0.140905217628271
EX_glu__L_e_reverse,0.0,0.0,0.140905217628271
EX_h2o_e,4.69422568011385,1000.0,0.140905217628271
EX_h2o_e_reverse,0.0,995.305774319886,0.140905217628271
EX_h_e,3.71785628277675,1000.0,0.140905217628271
EX_h_e_reverse,0.0,996.282143717223,0.140905217628271
EX_lac__D_e,0.0,0.876635906516283,0.140905217628271
EX_lac__D_e_reverse,0.0,0.0,0.140905217628271
EX_mal__L_e,0.0,0.0,0.140905217628271
EX_mal__L_e_reverse,0.0,0.0,0.140905217628271
EX_nh4_e,0.0,999.308504826385,0.140905217628271
EX_nh4_e_reverse,0.691495173615093,1000.0,0.140905217628271
EX_o2_e,0.0,996.161063208971,0.140905217628271
EX_o2_e_reverse,3.83893679102851,1000.0,0.140905217628271
EX_pi_e,0.0,999.53348677832,0.140905217628271
EX_pi_e_reverse,0.46651322168022,1000.0,0.140905217628271
EX_pyr_e,0.0,2.97354617781676,0.140905217628271
EX_pyr_e_reverse,0.0,0.0,0.140905217628271
EX_succ_e,0.0,0.399523624586462,0.140905217628271
EX_succ_e_reverse,0.0,0.0,0.140905217628271
FBA,0.762540117912972,2.94122136142315,0.140905217628271
FBA_reverse,0.0,0.875508604036,0.140905217628271
FBP,0.0,0.739369032919203,0.140905217628271
FORt,0.0,0.0,0.140905217628271
FORt2,0.0,2.90567057485853,0.140905217628271
FORt_reverse,0.0,2.90567057485857,0.140905217628271
FRD7,0.0,1.34471608023194,0.140905217628271
FRUpts2,0.0,0.0,0.140905217628271
FUM,0.0,1.44309315278909,0.140905217628271
FUM_reverse,0.0,1.44309315278912,0.140905217628271
FUMt2_2,0.0,0.0,0.140905217628271
G6PDH2r,0.0,28.6725259251853,0.140905217628271
G6PDH2r_reverse,0.0,27.5853371967961,0.140905217628271
GAPD,2.78564404951688,11.1407254135056,0.140905217628271
GAPD_reverse,0.0,6.73173000599931,0.140905217628271
GLCpts,2.22214579406399,3.29763812261512,0.140905217628271
GLNS,0.032426517732794,0.956182616035163,0.140905217628271
GLNabc,0.0,0.0,0.140905217628271
GLUDy,0.0,35.2259514146306,0.140905217628271
GLUDy_reverse,0.0,35.8850200705129,0.140905217628271
GLUN,0.0,0.45313925760524,0.140905217628271
GLUSy,0.0,0.923756098302369,0.140905217628271
GLUt2r,0.0,7.86095454378252,0.140905217628271
GLUt2r_reverse,0.0,7.86095454378253,0.140905217628271
GND,0.0,4.03617049126599,0.140905217628271
H2Ot,0.0,47.790949809752,0.140905217628271
H2Ot_reverse,4.69422568011383,53.0061379425494,0.140905217628271
ICDHyr,0.136820375369228,65.5573872589357,0.140905217628271
ICDHyr_reverse,0.0,65.4205668835665,0.140905217628271
ICL,0.0,0.293666337320227,0.140905217628271
LDH_D,0.0,3.21020109584881,0.140905217628271
LDH_D_reverse,0.0,3.2102010958488,0.140905217628271
MALS,0.0,0.293666337320228,0.140905217628271
MALt2_2,0.0,0.0,0.140905217628271
MDH,0.0,1.24218959480839,0.140905217628271
MDH_reverse,0.0,1.24218959480839,0.140905217628271
ME1,0.0,1.14255809986251,0.140905217628271
ME2,0.0,1.0738645354809,0.140905217628271
NADH16,7.67787358205703,10.9408781944639,0.140905217628271
NADTRHD,0.0,5.94091748687087,0.140905217628271
NH4t,0.691495173615093,9.120294198277,0.140905217628271
NH4t_reverse,0.0,8.42879902466198,0.140905217628271
O2t,3.83893679102852,1000.0,0.140905217628271
O2t_reverse,0.0,996.161063208972,0.140905217628271
PDH,1.63229551401373,4.43388738615328,0.140905217628271
PFK,0.762540117912972,2.90798494149717,0.140905217628271
PFL,0.0,0.781443679024635,0.140905217628271
PGI,0.0,11.8385006780003,0.140905217628271
PGI_reverse,0.0,10.3974348408812,0.140905217628271
PGK,0.0,16.1050104306147,0.140905217628271
PGK_reverse,2.78564404951687,20.5140058381209,0.140905217628271
PGL,0.0,4.03617049126599,0.140905217628271
PGM,0.0,3.02440159148956,0.140905217628271
PGM_reverse,2.59592926450216,7.24368221398119,0.140905217628271
PIt2r,0.466513221680208,1.65195111922359,0.140905217628271
PIt2r_reverse,0.0,1.18543789754338,0.140905217628271
PPC,0.0697338551517891,1.50595829233452,0.140905217628271
PPCK,0.0,0.928355967734638,0.140905217628271
PPS,0.0,0.755289316858476,0.140905217628271
PTAr,1.02019902147999,5.97058190958035,0.140905217628271
PTAr_reverse,0.0,3.15186815116585,0.140905217628271
PYK,0.0,2.08483783341077,0.140905217628271
PYRt2,0.0,1000.0,0.140905217628271
PYRt2_reverse,0.0,1000.0,0.140905217628271
RPE,0.0,3.29060349900842,0.140905217628271
RPE_reverse,0.0,2.64839949658239,0.140905217628271
RPI,0.0,131.680607970231,0.140905217628271
RPI_reverse,0.091154403388082,132.134158616415,0.140905217628271
SUCCt2_2,0.0,2.22480513868719,0.140905217628271
SUCCt3,0.0,2.22480513868717,0.140905217628271
SUCDi,0.0,1.34471608023194,0.140905217628271
SUCOAS,0.0,9.88584099818509,0.140905217628271
SUCOAS_reverse,0.0,9.88584099818509,0.140905217628271
TALA,0.0,1.92002947768306,0.140905217628271
TALA_reverse,0.0,1.58032038397696,0.140905217628271
THD2,0.0,2.75203833259507,0.140905217628271
TKT1,0.0,1000.0,0.140905217628271
TKT1_reverse,0.0,999.828423383966,0.140905217628271
