Reactions,Min Solutions,Max Solutions,Solution Biomass
ACALD,0.0,232.599509159923,0.873921506968428
ACALD_reverse,0.0,232.599509159923,0.873921506968428
ACALDt,0.0,1000.0,0.873921506968428
ACALDt_reverse,0.0,1000.0,0.873921506968428
ACKr,0.0,1000.0,0.873921506968428
ACKr_reverse,0.0,1000.0,0.873921506968428
ACONTa,0.848586522481426,52.5412047218753,0.873921506968428
ACONTa_reverse,0.0,51.6926181993936,0.873921506968428
ACONTb,0.848586522481426,62.0336243082683,0.873921506968428
ACONTb_reverse,0.0,61.1850377857874,0.873921506968428
ACt2r,0.0,1000.0,0.873921506968428
ACt2r_reverse,0.0,1000.0,0.873921506968428
ADK1,0.0,109.878371546053,0.873921506968428
ADK1_reverse,0.0,106.2233645065,0.873921506968428
AKGDH,0.0,8.04593357870627,0.873921506968428
AKGt2r,0.0,97.1508621622409,0.873921506968428
AKGt2r_reverse,0.0,97.1508621622408,0.873921506968428
ALCD2x,0.0,63.2890264042103,0.873921506968428
ALCD2x_reverse,0.0,63.2890264042103,0.873921506968428
ATPM,8.39,25.3423943286093,0.873921506968428
ATPS4r,34.8256178303207,1000.0,0.873921506968428
ATPS4r_reverse,0.0,965.17438216968,0.873921506968428
BIOMASS_Ecoli_core_w_GAM,0.7865293562715852,0.873921506968428,0.873921506968428
CO2t,0.0,984.420008535375,0.873921506968428
CO2t_reverse,15.5799914646248,1000.0,0.873921506968428
CS,0.848586522481426,8.89452010118769,0.873921506968428
CYTBD,35.9848645585753,51.2390867807979,0.873921506968428
D_LACt2,0.0,38.6450003301949,0.873921506968428
D_LACt2_reverse,0.0,38.6450003301949,0.873921506968428
ENO,8.68658751653466,201.648035347102,0.873921506968428
ENO_reverse,0.0,192.961447830566,0.873921506968428
ETOHt2r,0.0,1000.0,0.873921506968428
ETOHt2r_reverse,0.0,1000.0,0.873921506968428
EX_ac_e,0.0,3.81355555555563,0.873921506968428
EX_ac_e_reverse,0.0,0.0,0.873921506968428
EX_acald_e,0.0,2.54237037037042,0.873921506968428
EX_acald_e_reverse,0.0,0.0,0.873921506968428
EX_akg_e,0.0,1.43008333333337,0.873921506968428
EX_akg_e_reverse,0.0,0.0,0.873921506968428
EX_co2_e,15.5799914646248,1000.0,0.873921506968428
EX_co2_e_reverse,0.0,984.420008535375,0.873921506968428
EX_etoh_e,0.0,2.21432258064521,0.873921506968428
EX_etoh_e_reverse,0.0,0.0,0.873921506968428
EX_for_e,0.0,10.7497299594272,0.873921506968428
EX_for_e_reverse,0.0,0.0,0.873921506968428
EX_fru_e,0.0,0.0,0.873921506968428
EX_fru_e_reverse,0.0,0.0,0.873921506968428
EX_fum_e,0.0,0.0,0.873921506968428
EX_fum_e_reverse,0.0,0.0,0.873921506968428
EX_glc__D_e,0.0,0.953388888888895,0.873921506968428
EX_glc__D_e_reverse,9.0466111111111,10.0,0.873921506968428
EX_gln__L_e,0.0,0.0,0.873921506968428
EX_gln__L_e_reverse,0.0,0.0,0.873921506968428
EX_glu__L_e,0.0,1.27118518518521,0.873921506968428
EX_glu__L_e_reverse,0.0,0.0,0.873921506968428
EX_h2o_e,21.3093859074496,1000.0,0.873921506968428
