Reactions,Min Solutions,Max Solutions,Solution Biomass
PFK,1.171705670610361,25.29064376594441,0.8739215069684307
PFL,0.0,11.322324024008621,0.8739215069684307
PGI,0.0,1000.0,0.8739215069684307
PGK,0.0,990.1367645664828,0.8739215069684307
PGL,0.0,24.13780073611927,0.8739215069684307
ACALD,0.0,1000.0,0.8739215069684307
AKGt2r,0.0,1000.0,0.8739215069684307
PGM,0.0,991.3134124834653,0.8739215069684307
PIt2r,2.893405542916305,1000.0,0.8739215069684307
ALCD2x,0.0,1000.0,0.8739215069684307
ACALDt,0.0,1000.0,0.8739215069684307
ACKr,0.0,1000.0,0.8739215069684307
PPC,0.0,20.346865929487656,0.8739215069684307
ACONTa,0.8485865224814191,1000.0,0.8739215069684307
ACONTb,0.8485865224814146,1000.0,0.8739215069684307
ATPM,8.39,25.55100000000016,0.8739215069684307
PPCK,0.0,17.161000000000058,0.8739215069684307
ACt2r,0.0,1000.0,0.8739215069684307
PPS,0.0,17.161000000000293,0.8739215069684307
ADK1,0.0,1000.0,0.8739215069684307
AKGDH,0.0,8.045933578706304,0.8739215069684307
ATPS4r,34.82561783032088,1000.0,0.8739215069684307
PTAr,1.9368132145440003e-16,1000.0,0.8739215069684307
PYK,0.0,21.382992887529312,0.8739215069684307
BIOMASS_Ecoli_core_w_GAM,0.7865293562715873,0.8739215069684331,0.8739215069684307
PYRt2,0.0,1000.0000000000001,0.8739215069684307
CO2t,0.0,984.7934740448243,0.8739215069684307
RPE,0.0,1000.0,0.8739215069684307
CS,0.8485865224814141,8.89452010118747,0.8739215069684307
RPI,0.0,999.4346426987119,0.8739215069684307
SUCCt2_2,0.0,22.88133333333354,0.8739215069684307
CYTBD,35.984864558575495,51.23908678079776,0.8739215069684307
D_LACt2,0.0,1000.0,0.8739215069684307
ENO,8.686587516534663,1000.0,0.8739215069684307
SUCCt3,0.0,22.88133333333337,0.8739215069684307
ETOHt2r,0.0,1000.0,0.8739215069684307
SUCDi,0.0,1000.0,0.8739215069684307
SUCOAS,0.0,1000.0,0.8739215069684307
TALA,0.0,1000.0,0.8739215069684307
THD2,0.0,37.041988708438616,0.8739215069684307
TKT1,0.0,1000.0,0.8739215069684307
TKT2,0.0,1000.0,0.8739215069684307
TPI,1.1717056706103681,1000.0,0.8739215069684307
EX_ac_e,0.0,3.8135555555543097,0.8739215069684307
EX_acald_e,0.0,2.542370370371301,0.8739215069684307
EX_akg_e,0.0,1.4300833333333454,0.8739215069684307
EX_co2_e,15.206525955175806,1000.0,0.8739215069684307
EX_etoh_e,0.0,2.2143225806451667,0.8739215069684307
EX_for_e,0.0,11.322324024008616,0.8739215069684307
EX_fru_e,0.0,0.0,0.8739215069684307
EX_fum_e,0.0,0.0,0.8739215069684307
EX_glc__D_e,0.0,0.9533888888888963,0.8739215069684307
EX_gln__L_e,0.0,0.0,0.8739215069684307
EX_glu__L_e,0.0,1.2711851851851865,0.8739215069684307
EX_h_e,15.777778886808,1000.0,0.8739215069684307
EX_h2o_e,20.935920398000544,1000.0,0.8739215069684307
EX_lac__D_e,0.0,2.1451250000000055,0.8739215069684307
EX_mal__L_e,0.0,0.0,0.8739215069684307
EX_nh4_e,0.0,995.7112127261223,0.8739215069684307
EX_o2_e,0.0,982.0075677207121,0.8739215069684307
EX_pi_e,0.0,997.1065944570836,0.8739215069684307
EX_pyr_e,0.0,2.542370370370376,0.8739215069684307
EX_succ_e,0.0,1.6742439024390277,0.8739215069684307
FBA,1.171705670610361,1000.0,0.8739215069684307
FBP,0.0,17.161000000003558,0.8739215069684307
FORt2,0.0,68.64400000000063,0.8739215069684307
FORt,0.0,0.0,0.8739215069684307
FRD7,0.0,1000.0,0.8739215069684307
FRUpts2,0.0,0.0,0.8739215069684307
FUM,0.0,1000.0,0.8739215069684307
FUMt2_2,0.0,0.0,0.8739215069684307
G6PDH2r,0.0,1000.0,0.8739215069684307
GAPD,9.863235433516957,1000.0,0.8739215069684307
GLCpts,9.04661111111111,10.000000000000002,0.8739215069684307
GLNS,0.20111555639864487,17.36211555640007,0.8739215069684307
GLNabc,0.0,0.0,0.8739215069684307
GLUDy,0.0,1000.0,0.8739215069684307
GLUN,0.0,17.16100000000276,0.8739215069684307
GLUSy,0.0,17.161000000000712,0.8739215069684307
GLUt2r,0.0,1000.0,0.8739215069684307
GND,0.0,24.137800736119463,0.8739215069684307
H2Ot,0.0,979.0640796019991,0.8739215069684307
ICDHyr,0.8485865224814141,1000.0,0.8739215069684307
ICL,-6.162650244214225e-15,8.045933578706537,0.8739215069684307
LDH_D,0.0,1000.0000000000001,0.8739215069684307
MALS,0.0,8.045933578706304,0.8739215069684307
MALt2_2,0.0,0.0,0.8739215069684307
MDH,0.0,1000.0,0.8739215069684307
ME1,0.0,11.93588881225761,0.8739215069684307
ME2,0.0,15.318641557994999,0.8739215069684307
NADH16,32.659149438235126,51.23908678079802,0.8739215069684307
NADTRHD,0.0,44.75958304596872,0.8739215069684307
NH4t,4.288787273877711,1000.0,0.8739215069684307
O2t,17.992432279287776,1000.0,0.8739215069684307
PDH,0.0,19.888208401328686,0.8739215069684307
PGI_reverse,0.0,1000.0,0.8739215069684307
PGK_reverse,9.863235433516952,1000.0,0.8739215069684307
ACALD_reverse,0.0,1000.0,0.8739215069684307
AKGt2r_reverse,0.0,1000.0,0.8739215069684307
PGM_reverse,8.686587516534662,1000.0,0.8739215069684307
PIt2r_reverse,0.0,997.106594457084,0.8739215069684307
ALCD2x_reverse,0.0,1000.0,0.8739215069684307
ACALDt_reverse,0.0,1000.0,0.8739215069684307
ACKr_reverse,4.656268428118277e-15,1000.0,0.8739215069684307
ACONTa_reverse,0.0,999.1514134775183,0.8739215069684307
ACONTb_reverse,0.0,999.1514134775185,0.8739215069684307
ACt2r_reverse,4.656268428118277e-15,1000.0,0.8739215069684307
ADK1_reverse,0.0,1000.0,0.8739215069684307
ATPS4r_reverse,0.0,965.1743821696788,0.8739215069684307
PTAr_reverse,0.0,999.9999999999999,0.8739215069684307
PYRt2_reverse,0.0,1000.0,0.8739215069684307
CO2t_reverse,15.206525955175865,1000.0,0.8739215069684307
RPE_reverse,0.0,1000.0,0.8739215069684307
RPI_reverse,0.5653573012880171,1000.0,0.8739215069684307
D_LACt2_reverse,0.0,1000.0,0.8739215069684307
ENO_reverse,0.0,991.3134124834652,0.8739215069684307
ETOHt2r_reverse,0.0,1000.0,0.8739215069684307
SUCOAS_reverse,0.0,1000.0,0.8739215069684307
TALA_reverse,0.0,1000.0,0.8739215069684307
TKT1_reverse,0.0,1000.0,0.8739215069684307
TKT2_reverse,0.0,1000.0,0.8739215069684307
TPI_reverse,0.0,998.8282943293895,0.8739215069684307
EX_ac_e_reverse,0.0,0.0,0.8739215069684307
EX_acald_e_reverse,0.0,0.0,0.8739215069684307
EX_akg_e_reverse,0.0,0.0,0.8739215069684307
EX_co2_e_reverse,0.0,984.7934740448243,0.8739215069684307
EX_etoh_e_reverse,0.0,0.0,0.8739215069684307
EX_for_e_reverse,0.0,0.0,0.8739215069684307
EX_fru_e_reverse,0.0,0.0,0.8739215069684307
EX_fum_e_reverse,0.0,0.0,0.8739215069684307
EX_glc__D_e_reverse,9.046611111111103,10.0,0.8739215069684307
EX_gln__L_e_reverse,0.0,0.0,0.8739215069684307
EX_glu__L_e_reverse,0.0,0.0,0.8739215069684307
EX_h_e_reverse,0.0,984.222221113192,0.8739215069684307
EX_h2o_e_reverse,0.0,979.0640796019995,0.8739215069684307
EX_lac__D_e_reverse,0.0,0.0,0.8739215069684307
EX_mal__L_e_reverse,0.0,0.0,0.8739215069684307
EX_nh4_e_reverse,4.288787273877708,1000.0,0.8739215069684307
EX_o2_e_reverse,17.992432279287776,1000.0,0.8739215069684307
EX_pi_e_reverse,2.893405542916305,1000.0,0.8739215069684307
EX_pyr_e_reverse,0.0,0.0,0.8739215069684307
EX_succ_e_reverse,0.0,0.0,0.8739215069684307
FBA_reverse,0.0,998.82829432939,0.8739215069684307
FORt_reverse,0.0,68.64400000001694,0.8739215069684307
FUM_reverse,0.0,1000.0,0.8739215069684307
G6PDH2r_reverse,0.0,1000.0,0.8739215069684307
GAPD_reverse,0.0,990.1367645664833,0.8739215069684307
GLUDy_reverse,0.0,1000.0,0.8739215069684307
GLUt2r_reverse,0.0,1000.0,0.8739215069684307
H2Ot_reverse,20.935920398000576,1000.0,0.8739215069684307
ICDHyr_reverse,0.0,999.1514134775188,0.8739215069684307
LDH_D_reverse,0.0,1000.0,0.8739215069684307
MDH_reverse,0.0,1000.0,0.8739215069684307
NH4t_reverse,0.0,995.7112127261223,0.8739215069684307
O2t_reverse,0.0,982.0075677207121,0.8739215069684307
