Iteration,Biomass
0,0.36330231503196436
1,0.45024429506857705
2,0.5135646499677008
3,0.5510376743462514
4,0.5748004351664567
5,0.5884297876495367
6,0.5940226309101395
7,0.6025468867410062
8,0.6090236386468164
9,0.6137611101506086
10,0.6170601326879042
11,0.6176486412573274
12,0.6176486412572633
