ngam,gam,biomass,status
0.0,75.55223,0.781882571892615,optimal
1.0,75.55223,0.776407454304776,optimal
2.0,75.55223,0.770932336716956,optimal
3.15,75.55223,0.764635951490957,optimal
5.0,75.55223,0.754506983953485,optimal
7.0,75.55223,0.743556748777839,optimal
10.0,75.55223,0.727131396014357,optimal
15.0,75.55223,0.699755808075232,optimal
20.0,75.55223,0.672380220136058,optimal
