Iteration,Biomass
0,0.0229917133376624
1,0.00224236191076547
2,0.00341641435213932
3,0.00302929872447464
4,0.0143661796204862
5,0.0155180156137556
6,0.0156602201723433
7,0.028641903114568
8,0.0328394995258912
9,0.0351493677202231
10,0.035350688968336
11,0.037184397352467
12,0.0392869863594487
13,0.039428313039293
14,0.0582046520139337
15,0.037623767239168
16,0.037530579206137
17,0.0802205001328883
18,0.0812870079930405
19,0.0866961664824317
20,0.0867192584597288
21,0.430078824630248
22,0.461740239174198
23,0.480358713811886
24,0.486672157412892
25,0.489755041527248
26,0.501959675104621
27,0.509197276888904
28,0.485943874005878
29,0.286174633545553
30,0.288571352145496
31,0.326255360089274
32,0.325880285311289
33,0.326806602071273
34,0.333375871039915
35,0.33964632541698
36,0.340958241771578
37,0.34142951771956
38,0.342761927556587
39,0.372532624537426
40,0.37769915502799
41,0.382696087064267
42,0.383656444469808
43,0.38569967313937
44,0.387094663950975
45,0.402705696435821
46,0.4043102322789
47,0.404603412915839
48,0.42145145094678
49,0.711762214684891
50,0.712452330317128
51,0.712590761821235
52,0.713185855175729
53,0.713224884235441
54,0.714654106149232
55,0.722321926688403
56,0.723717598380407
57,0.724961884442304
58,0.725826587561697
59,0.725866622187124
60,0.7260064124434
61,0.725901327096771
62,0.726025459166515
63,0.727487950098715
64,0.727554013999701
65,0.727716143600379
66,0.727762455033912
67,0.728043838028755
68,0.728164274505252
69,0.728474582942926
70,0.728570252976878
71,0.728610791658621
72,0.730260972568127
73,0.730444198719943
74,0.730674914002282
75,0.730913233940117
76,0.731049118042896
77,0.731211785284741
78,0.731308970228866
79,0.73180568887425
80,0.731841692090534
81,0.732118559191479
82,0.732164150212294
83,0.732499807134614
84,0.732574036412845
85,0.732924036092773
86,0.733130280862015
87,0.73357200751017
88,0.733588614689511
89,0.733690451163089
90,0.7337170437196
91,0.733765122078068
92,0.734086623705474
93,0.734094654013316
94,0.734146501382812
95,0.734161353444829
96,0.734194402093975
97,0.734215628902369
98,0.734224243251138
99,0.734225848222116
100,0.735249063393094
101,0.735770273416426
102,0.735880445294813
103,0.73595283792784
104,0.735994736039621
105,0.736114038171658
106,0.736129174420364
107,0.736132420955207
108,0.73614608681405
109,0.736333831564909
110,0.736368156164598
111,0.736395698522016
112,0.736508042589331
113,0.736539823781367
114,0.736579260587568
115,0.736584996293486
116,0.736700253929896
117,0.736788123376296
118,0.736937264348739
119,0.737174230949057
120,0.7373550035129
121,0.737407967295723
122,0.737401121619951
123,0.737452180730021
124,0.737457625463393
125,0.737518224141
126,0.737560973588907
127,0.73759664886587
128,0.737722900833465
129,0.737785045159929
130,0.737825276296422
131,0.737919305196419
132,0.738003291950947
133,0.738009658433747
134,0.738140585636997
135,0.738214959252052
136,0.738274053690101
137,0.738290584902023
138,0.738293054187951
139,0.738309027692977
140,0.738320547833974
141,0.738333033533575
142,0.738356121927498
143,0.738393767056343
144,0.738273243251438
145,0.73827686205698
146,0.738295085251045
147,0.738374560401837
148,0.738376750190015
149,0.739748620037164
150,0.73977300603903
151,0.739742609328621
152,0.739746141110975
153,0.739747752568361
154,0.739695296311981
155,0.739712569245235
156,0.739715047135123
157,0.740635131754116
158,0.740643656113244
159,0.740661561231263
160,0.740655908976583
161,0.741865697666592
162,0.742028775633397
163,0.742054414120308
164,0.742046524815059
165,0.742152040858625
166,0.742152076665394
167,0.742159797035846
168,0.742179893587522
169,0.742186954132065
170,0.74232906031404
171,0.742327141330852
172,0.742326505440192
173,0.743059294425509
174,0.743101378154215
175,0.74310425246774
176,0.743108221948806
177,0.743112016392039
178,0.743114422270332
179,0.74308526030347
180,0.743091121583751
181,0.743074363524724
182,0.743075891778874
183,0.743080713476584
184,0.743848173765691
185,0.743844821122035
186,0.743849525694396
187,0.743854089482367
188,0.743857188063454
189,0.743860480313318
190,0.743868688786312
191,0.743859359057332
192,0.743871836058691
193,0.743866838413781
194,0.743874133405062
195,0.743876679001724
196,0.743880841481849
197,0.743875727412581
198,0.743872685699442
199,0.743876351465121
200,0.743907506540324
201,0.743908517760093
202,0.743906617811469
203,0.743912500021961
204,0.743912305905491
205,0.743917710244931
206,0.743885807218303
207,0.74388405370562
208,0.743884613742669
209,0.743889364787877
210,0.743886524098316
211,0.743886615792608
212,0.743887747982631
213,0.743886438804968
214,0.743887173554924
215,0.743890002564373
216,0.744079266088061
217,0.74408408291108
218,0.744081307838849
219,0.744066038364391
220,0.744063252278469
221,0.744066442537326
222,0.744140993778906
223,0.744153107221309
224,0.744152653787875
225,0.74414810004644
