Iteration,Biomass
0,0.0139497530700358
1,0.0268985618652946
2,0.0431242441093227
3,0.0601513540311566
4,0.0744102671754775
5,0.0739222230325675
6,0.0885130462888651
7,0.0957616508588754
8,0.0981334234142033
9,0.109179920244411
10,0.122527825005464
11,0.132602862602443
12,0.142389309872635
13,0.152451778027086
14,0.161431719065492
15,0.166647815117131
16,0.171205842373022
17,0.176489948529951
18,0.180775601372064
19,0.182337394414632
20,0.186130000042983
21,0.189676521045485
22,0.190422228824014
23,0.193248775492517
24,0.194356918627107
25,0.196172354586894
26,0.198433075844974
27,0.200121263051303
28,0.200961013465219
29,0.201409013528801
30,0.20196705647044
31,0.202243514869265
32,0.202393453427648
33,0.202487540222554
34,0.202540920988486
35,0.20291202491365
36,0.203334068461647
37,0.203717806272707
38,0.204096027146556
39,0.204429521009657
40,0.20466101095286
41,0.204921281810486
42,0.205209148733951
43,0.205477972840641
44,0.205665809068669
45,0.205709634155099
46,0.205949067837531
47,0.206122655635512
48,0.206291508819895
49,0.206485361669326
50,0.20668142734051
