Iteration,Biomass
0,0.0229917133376624
1,0.000269111330029409
2,0.00181059918609272
3,0.00353638935899229
4,0.00353638935899229
5,0.00258890562570611
6,0.00968775370269162
7,0.00776885412156218
8,0.00339020166910037
9,0.00622323037819837
10,0.0153889532245581
11,0.0194058664168058
12,0.0174632510551348
13,0.0175911464300907
14,0.0148751478049031
15,0.0154157335840852
16,0.00877199092528801
17,0.00863244792654592
18,0.012707463641083
19,0.0217762260194568
20,0.0217762260194568
21,0.00274073175379839
22,0.00500290933985966
23,0.00516338173007513
24,0.00546503146136855
25,0.00624086629781775
26,0.0283078374701284
27,0.0320310078775091
28,0.0339091633327303
29,0.036110821565473
30,0.0361421037172852
31,0.0365354534768354
32,0.0365469477657992
33,0.0366204583969255
34,0.0385124072709648
35,0.039099182101843
36,0.0410103320353073
37,0.0355690715893643
38,0.0425890756734118
39,0.041878743490476
40,0.0420248542167994
41,0.0435735701698152
42,0.043769108694499
43,0.0439070280549832
44,0.043873583415707
45,0.0439378420115629
46,0.0439412681190752
47,0.0441445099637601
48,0.0445747339308141
49,0.0448836666392726
50,0.0452119227595224
51,0.0461335225871811
52,0.0470192733513622
53,0.0472223484929388
54,0.0473153935300461
55,0.0473914128029199
56,0.047388709235826
57,0.0478667338661459
58,0.047697675187122
59,0.0476154400821696
60,0.0475458953618491
61,0.0479460717057175
62,0.0738337691067517
63,0.0743458439348151
64,0.0747116809868768
65,0.0749397603712594
66,0.0755794921694405
67,0.0756405688822635
68,0.0760904348032194
69,0.0756065948769856
70,0.0760285736451596
71,0.0971904281082568
72,0.098696928514967
73,0.09784095106764
74,0.141157980634405
75,0.142821933322799
76,0.143245940474475
77,0.142858921259561
78,0.174899072938081
79,0.171256401321924
80,0.1710330023997
81,0.172724157297203
82,0.172843586736428
83,0.173494221903498
84,0.174267551591742
85,0.174746605535871
86,0.189234562647705
87,0.194290719069269
88,0.194451350110023
89,0.196099594772331
90,0.210153420067634
91,0.207794300833568
92,0.220521821035569
93,0.218261505092251
94,0.216866097853739
95,0.22003958353622
96,0.218662245715471
97,0.225688175869595
98,0.225974746391452
99,0.226420214641026
100,0.244033517658288
101,0.244516564924278
102,0.244584242802293
103,0.247447806031588
104,0.249212605167484
105,0.249725015101657
106,0.249026771311178
107,0.249115594533216
108,0.249587627336911
109,0.250497245907022
110,0.250854772462094
111,0.250802144605091
112,0.251409004426887
113,0.252563781187193
114,0.252845091442234
115,0.25041405900257
116,0.251368529585004
117,0.252114779596198
118,0.252423277473498
119,0.252993992729228
120,0.254158663181383
121,0.25406017398619
122,0.255362717741918
123,0.270964131403207
124,0.267790047300283
125,0.281619358989863
126,0.280520579218085
127,0.281411516348819
128,0.281509132051133
129,0.282475671623436
130,0.282641830777348
131,0.282548870324003
132,0.283813514546078
133,0.284349401239911
134,0.284150204464121
135,0.284119387859105
136,0.281402108860757
137,0.280148678689399
138,0.282640511181444
139,0.282891098422088
140,0.282866449736689
141,0.277437316495155
142,0.27717656307214
143,0.277979984763823
144,0.277308225176725
145,0.281587149415732
146,0.281763307386005
147,0.281538267696752
148,0.281968104108278
149,0.282115325888817
150,0.28348881834719
151,0.283244169188444
152,0.283353033933959
153,0.283442489718645
154,0.283862988290051
155,0.284245013409308
156,0.284184320166764
157,0.283845122347004
158,0.284104936207954
159,0.283847570179615
160,0.28410792460073
161,0.283110699157383
162,0.282044469255154
163,0.281904544127521
164,0.281938339035699
165,0.284798509024765
166,0.285071456684332
167,0.285290266868291
168,0.286104862607731
169,0.285863507703556
170,0.286438247117574
171,0.28355935369017
172,0.282199170869911
173,0.282262078536415
174,0.282380812717678
175,0.279930811321826
176,0.280921928465565
177,0.280921928465565
178,0.280980731376934
179,0.280194815116522
180,0.280142928838849
181,0.280142928838849
182,0.279478458692788
183,0.281532418951208
184,0.281189298551594
185,0.282428773274611
186,0.28207302536986
187,0.281108756774251
188,0.281320631157264
189,0.281847769630531
190,0.281847769630531
191,0.281417075504389
192,0.28162265257883
193,0.280163550409034
194,0.279764724762342
195,0.27982298205537
196,0.281287063655342
197,0.283200331918811
198,0.283200331918811
199,0.283292028145114
200,0.283292028145114
201,0.282542357788311
202,0.282348719200249
203,0.284084617450404
204,0.284084617450404
205,0.283376514663176
206,0.283376514663176
207,0.284135585607341
208,0.284135585607341
209,0.283733970794288
210,0.283598574863987
211,0.285053890633499
212,0.284951101964087
213,0.284951101964087
214,0.283436571083357
215,0.284014868333098
216,0.285200618141981
217,0.284756284049872
218,0.284756284049872
219,0.284763777933783
220,0.284485678032891
221,0.28430908802686
222,0.284510667415932
223,0.284510667415932
224,0.283686960133215
225,0.285735766469001
