Iteration,Biomass
0,0.0229917133376624
1,0.0229917133376624
2,0.0229917133376624
3,0.000374282208660823
4,0.00407610442421738
5,0.00427354327096354
6,0.0454320565794469
7,0.0792160077694606
8,0.0924221494038497
9,0.0961215350715995
10,0.176598490282621
11,0.172931917388002
12,0.198670236709194
13,0.212894173725266
14,0.224433145082241
15,0.226188465119745
16,0.190022496848506
17,0.245555708459822
18,0.20277617494612
19,0.207798168304793
20,0.205680343078993
21,0.29670570883473
22,0.3097459647515
23,0.32139787055608
24,0.372652177779958
25,0.396863855782474
26,0.401986652141
27,0.40157494843344
28,0.404122065532517
29,0.400725445160409
30,0.404907801817272
31,0.407666487275059
32,0.615550648941036
33,0.617525065054671
34,0.647672328058868
35,0.648782625168718
36,0.65086170060849
37,0.653235335383159
38,0.654697092905699
39,0.654191140888646
40,0.654673356179913
41,0.655115017073797
42,0.680868895583629
43,0.681748067348571
44,0.681937676270728
45,0.682243308562637
46,0.686154993816708
47,0.681219788738732
48,0.682245837755756
49,0.682726052827994
50,0.687223635709553
51,0.688879657968951
52,0.690216854419
53,0.690224315953478
54,0.702807489730447
55,0.703706076830724
56,0.704633350061316
57,0.705342116181572
58,0.706065825997811
59,0.706476370145631
60,0.706827826467862
61,0.70737382278857
62,0.71116816959297
63,0.71137305917487
64,0.711397648131363
65,0.712405741734651
66,0.713474885483214
67,0.713904043421287
68,0.724196646490114
69,0.724249898651433
70,0.724274418870241
71,0.72508113190534
72,0.726298109407413
73,0.726908290385827
74,0.727337717343013
75,0.727530782341089
76,0.727630384042823
77,0.727978707434155
78,0.72819603325409
79,0.730730172413895
80,0.731501214188712
81,0.731594416915126
82,0.731818535436071
83,0.73186374956262
84,0.731865092256063
85,0.732182451568813
86,0.732448330267712
87,0.734584068908313
88,0.734661664307964
89,0.734678400795656
90,0.73529065811338
91,0.735536944633856
92,0.735550333301609
93,0.735615519892871
94,0.735869231864322
95,0.73607894965553
96,0.736143675013716
97,0.736610074716229
98,0.736641574491109
99,0.736759261728471
100,0.736826614704852
101,0.736978357639674
102,0.736978297591073
103,0.737608777545005
104,0.737748509223723
105,0.738053429469
106,0.738061987815344
107,0.738329972229036
108,0.738359620771924
109,0.73842171550899
110,0.738734532169646
111,0.738771933372398
112,0.738774944059768
113,0.738783010152706
114,0.738913957020929
115,0.738986745040178
116,0.739127086106466
117,0.739142103738702
118,0.739567400089314
119,0.739757792691757
120,0.739782364401744
121,0.739776572467447
122,0.739896065130477
123,0.739892334428969
124,0.740088052382393
125,0.740087431326445
126,0.740100566589617
127,0.740171594273377
128,0.740280887212562
129,0.740444950984359
130,0.740501130119997
131,0.740597287376322
132,0.740667215746243
133,0.740675188295445
134,0.740676155027357
135,0.74071264715065
136,0.742259560681272
137,0.74230943475865
138,0.742564925214312
139,0.742582028852023
140,0.742581739728651
141,0.742598489549419
142,0.742620821734985
143,0.742688263569717
144,0.74279820378776
145,0.743011845427995
146,0.743027576840886
147,0.743070198593711
148,0.743313468445918
149,0.743355437824605
150,0.743347026209607
151,0.743359687112782
152,0.743400968491915
153,0.743478661257455
154,0.743480128747129
155,0.743489649542472
156,0.743486718987263
157,0.743484423081676
158,0.743497016229754
159,0.743513875548593
160,0.743567257351791
161,0.743568955159663
162,0.743576610614863
163,0.743576775917996
164,0.743594728660064
165,0.743603305777349
166,0.743609581145153
167,0.74366079580188
168,0.743718936877742
169,0.743753493179883
170,0.743754779008211
171,0.743785603124718
172,0.743817460587686
173,0.743822170425737
174,0.743829922059571
175,0.743845253925427
176,0.743938454128286
177,0.743961221432541
178,0.743968815031392
179,0.744042574437619
180,0.744052802893351
181,0.744140807118913
182,0.744138786485021
183,0.744142903479173
184,0.744184827766383
185,0.744177065413154
186,0.744175211578985
