ngam,gam,biomass,status
0.0,75.55223,0.781781190918614,optimal
1.0,75.55223,0.776306977102737,optimal
2.0,75.55223,0.770832763286881,optimal
3.15,75.55223,0.764537417398627,optimal
5.0,75.55223,0.754410121839267,optimal
7.0,75.55223,0.743461694207521,optimal
10.0,75.55223,0.727039052759909,optimal
15.0,75.55223,0.699667983680537,optimal
20.0,75.55223,0.67229691460118,optimal
